5321017,4/3/2018,222 Kyle Springs Lane ,Clayton,GA,"$114,308.00 "
,,Jonesboro GA 30238,,,
,,,,,
528518,4/3/2018,849 Bartow Court ,Clayton,GA,Auction.com
,,Riverdale GA 30274,,,
,,,,,
510618,4/3/2018,1230 Beech St ,Cobb,GA,Auction.com
,,Marietta GA 30062,,,
,,,,,
51244709,4/3/2018,4800 Summerwood Drive ,Cobb,GA,
,,Mableton GA 30126,,,
,,,,,
5236017,4/3/2018,3278 Caley Mill Court ,Cobb,GA,Auction.com
,,Powder Springs GA 30127,,,
,,,,,
5156015,4/3/2018,4867 Griggs Street ,Cobb,GA,
,,Acworth GA 30101,,,
,,,,,
5201117,4/3/2018,3250 Highland Dr SE ,Cobb,GA,Auction.com
,,Smyrna GA 30080,,,
,,,,,
57304,4/3/2018,4879 Country Cove Way ,Cobb,GA,
,,Powder Springs GA 30127,,,
,,,,,
531318,4/3/2018,1081 Neva Drive SW ,Cobb,GA,Auction.com
,,Marietta GA 30060,,,
,,,,,
5516915,4/3/2018,4025 Willowmere Trace NW ,Cobb,GA,Auction.com
,,Kennesaw GA 30144,,,
,,,,,
544918,4/3/2018,210 Silver Arrow Circle ,Cobb,GA,
,,Austell GA 30168,,,
,,,,,
5641712,4/3/2018,3729 Heyford Ct ,Cobb,GA,Auction.com
,,Austell GA 30106,,,
,,,,,
57118,4/3/2018,749 Cedar Pointe Ct SW ,Cobb,GA,Auction.com
,,Marietta GA 30008,,,
,,,,,
5457416,4/3/2018,2263 Byron CT SW ,Cobb,GA,Auction.com
,,Marietta GA 30064,,,
,,,,,
551518,4/3/2018,2882 Spicewood Ln ,Cobb,GA,
,,Kennesaw GA 30152,,,
,,,,,
511318,4/3/2018,1460 Sawmill Trail ,Columbia,GA,Auction.com
,,Grovetown GA 30813,,,
,,,,,
5162016,4/3/2018,4094 Dunes Dr ,Columbia,GA,Auction.com
,,Evans GA 30809,,,
,,,,,
525818,4/3/2018,300 Cannock Court ,Columbia,GA,Auction.com
,,Grovetown GA 30813,,,
,,,,,
5148517,4/3/2018,317 Joshua Tree Drive ,Columbia,GA,Auction.com
,,Martinez GA 30907,,,
,,,,,
515718,4/3/2018,525 Adams Mill Lane ,Columbia,GA,Auction.com
,,Evans GA 30809,,,
,,,,,
531316,4/3/2018,4028 Gordon Highway ,Columbia,GA,
,,Harlem GA 30814,,,
,,,,,
552718,4/3/2018,415 Urial Dr ,Columbia,GA,
,,Grovetown GA 30813,,,
,,,,,
5359817,4/3/2018,417 Halifax Drive ,Columbia,GA,
,,Martinez GA 30907,,,
,,,,,
5151717,4/3/2018,330 Roberts Rd ,Cook,GA,
,,Hahira GA 31632,,,
,,,,,
52658508,4/3/2018,418 Kelly Farm Road ,Coweta,GA,Auction.com
,,Newnan GA 30265,,,
,,,,,
5438716,4/3/2018,255 Timberidge Drive ,Coweta,GA,Auction.com
,,Newnan GA 30263,,,
,,,,,
543418,4/3/2018,106 Sunset Lane ,Coweta,GA,Auction.com
,,Newnan GA 30263,,,
,,,,,
541018,4/3/2018,137 Classic Rd ,Coweta,GA,Auction.com
,,Grantville GA 30220,,,
,,,,,
52342603,4/3/2018,1003 Anderson Street ,Decatur,GA,Auction.com
,,Bainbridge GA 31717,,,
,,,,,
51730410,4/3/2018,1010 Stewart Avenue ,Decatur,GA,Auction.com
,,Bainbridge GA 39819,,,
,,,,,
52260907,4/3/2018,2587 Crestdale Circle ,DeKalb,GA,Auction.com
,,Atlanta GA 30316,,,
,,,,,
5154417,4/3/2018,4863 Hairston Park Sq ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30083,,,
,,,,,
5166017,4/3/2018,2986 Santa Monica Drive ,DeKalb,GA,Auction.com
,,Decatur GA 30032,,,
,,,,,
5228716,4/3/2018,2548 Oakleaf Ridge ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
515518,4/3/2018,2774 Norfair Loop ,DeKalb,GA,Auction.com
,,Lithonia GA 30038,,,
,,,,,
5187417,4/3/2018,5501 Reynard Trail ,DeKalb,GA,
,,Lithonia GA 30038,,,
,,,,,
519418,4/3/2018,494 Allana Court ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30087,,,
,,,,,
522518,4/3/2018,5716 Cape Cod Lane ,DeKalb,GA,Auction.com
,,Lithonia GA 30038,,,
,,,,,
522218,4/3/2018,5385 Shirewick Lane ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
51226513,4/3/2018,619 Kingsgate Ridge ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30088,,,
,,,,,
523218,4/3/2018,2178 Sara Ashley Way ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
519118,4/3/2018,1972 Stanton St ,DeKalb,GA,Auction.com
,,Decatur GA 30032,,,
,,,,,
53128308,4/3/2018,6926 Glen Cove Lane ,DeKalb,GA,
,,Stone Mountain GA 30087,,,
,,,,,
5519814,4/3/2018,780 Bristol Wy ,DeKalb,GA,
,,Lithonia GA 30058,,,
,,,,,
532218,4/3/2018,3365 Creekway Drive ,DeKalb,GA,Auction.com
