,,,,,
549215,5/1/2018,144 Parkview Road ,Chatham,GA,Auction.com
,,Savannah GA 31419,,,
,,,,,
542710,5/1/2018,19 Gerald Drive ,Chatham,GA,Auction.com
,,Savannah GA 31406,,,
,,,,,
5388117,5/1/2018,104 Katama Way ,Chatham,GA,Auction.com
,,Pooler GA 31322,,,
,,,,,
587018,5/1/2018,111 Mapmaker Ln ,Chatham,GA,
,,Savannah GA 31410,,,
,,,,,
598618,5/1/2018,37 Tiller Way ,Chatham,GA,Auction.com
,,Port Wentworth GA 31407,,,
,,,,,
599518,5/1/2018,62 Magnolia Court ,Chattooga,GA,Auction.com
,,Summerville GA 30747,,,
,,,,,
5319014,5/1/2018,5145 Millwood Drive ,Cherokee,GA,
,,Canton GA 30114,,,
,,,,,
5148616,5/1/2018,118 Candy LN ,Cherokee,GA,
,,Canton GA 30115,,,
,,,,,
51217611,5/1/2018,645 Forest Pine Drive ,Cherokee,GA,Auction.com
,,Ball Ground GA 30107,,,
,,,,,
573118,5/1/2018,382 Weatherstone Pl ,Cherokee,GA,
,,Woodstock GA 30188,,,
,,,,,
538818,5/1/2018,303 Westminster Dr ,Cherokee,GA,Auction.com
,,Canton GA 30114,,,
,,,,,
593818,5/1/2018,821 Lazarus Drive ,Cherokee,GA,
,,Woodstock GA 30188,,,
,,,,,
54318,5/1/2018,113 Candy Circle ,Clarke,GA,
,,Winterville GA 30683,,,
,,,,,
5356717,5/1/2018,170 Hunnicutt Drive ,Clarke,GA,
,,Athens GA 30606,,,
,,,,,
585918,5/1/2018,260 Martin Cir ,Clarke,GA,
,,Athens GA 30601,,,
,,,,,
5307014,5/1/2018,1143 Misty Meadows Way ,Clayton,GA,
,,Hampton GA 30228,,,
,,,,,
52253207,5/1/2018,11504 Alicia's Court ,Clayton,GA,
,,Hampton GA 30228,,,
,,,,,
5241815,5/1/2018,5945 Monterey Drive ,Clayton,GA,
,,Morrow GA 30260,,,
,,,,,
5131417,5/1/2018,3113 Pier One ,Clayton,GA,
,,Jonesboro GA 30236,,,
,,,,,
516918,5/1/2018,817 Commerce Blvd ,Clayton,GA,Auction.com
,,Riverdale GA 30296,,,
,,,,,
5304110,5/1/2018,2242 Southern Springs Way ,Clayton,GA,Auction.com
,,Morrow GA 30260,,,
,,,,,
5277316,5/1/2018,5852 San Gabriel Lane ,Clayton,GA,Auction.com
,,College Park GA 30349,,,
,,,,,
52452010,5/1/2018,477 Camp Hill Lane ,Clayton,GA,Auction.com
,,Riverdale GA 30238,,,
,,,,,
5155817,5/1/2018,9847 Musket Ridge Circle ,Clayton,GA,
,,Jonesboro GA 30238,,,
,,,,,
575618,5/1/2018,1208 Partridge Lane ,Clayton,GA,Auction.com
,,Riverdale GA 30296,,,
,,,,,
5409517,5/1/2018,1762 Glenview Way ,Clayton,GA,Auction.com
,,Hampton GA 30228,,,
,,,,,
567018,5/1/2018,1444 Camelia Street ,Clayton,GA,Auction.com
,,Riverdale GA 30296,,,
,,,,,
565618,5/1/2018,9109 Thornton Blvd ,Clayton,GA,Auction.com
,,Jonesboro GA 30236,,,
,,,,,
568318,5/1/2018,3998 Lindsey Lane ,Clayton,GA,Auction.com
,,Rex GA 30273,,,
,,,,,
5341915,5/1/2018,7455 Page Court ,Clayton,GA,Auction.com
,,Jonesboro GA 30236,,,
,,,,,
5403016,5/1/2018,7237 Williamsburg Drive ,Clayton,GA,Auction.com
,,Riverdale GA 30274,,,
,,,,,
5357117,5/1/2018,562 Maggie Lane ,Clayton,GA,
,,Jonesboro GA 30238,,,
,,,,,
5464515,5/1/2018,10611 Red Bud Lane ,Clayton,GA,Auction.com
,,Jonesboro GA 30238,,,
,,,,,
5493516,5/1/2018,2455 Castile Dr ,Clayton,GA,Auction.com
,,Morrow GA 30260,,,
,,,,,
567818,5/1/2018,6183 Fieldcrest Dr ,Clayton,GA,Auction.com
,,Morrow GA 30260,,,
,,,,,
5338416,5/1/2018,7773 Hana Court ,Clayton,GA,
,,Jonesboro GA 30236,,,
,,,,,
541318,6/5/2018,5821 Savannah River Road ,Clayton,GA,
,,Atlanta GA 30349,,,
,,,,,
51140811,5/1/2018,4808 Overland Drive ,Cobb,GA,
,,Powder Springs GA 30127,,,
,,,,,
52841108,5/1/2018,77 Anita Place ,Cobb,GA,Auction.com
,,Mableton GA 30126,,,
,,,,,
5215517,5/1/2018,451 Benson Hurst Drive ,Cobb,GA,
,,Mableton GA 30126,,,
,,,,,
5154016,5/1/2018,500 A-B-C Gresham Park Drive ,Cobb,GA,Auction.com
,,Marietta GA 30062,,,
,,,,,
52496410,5/1/2018,637 Tabbystone St NW ,Cobb,GA,
,,Marietta GA 30064,,,
,,,,,
584718,5/1/2018,3319 Clay Road ,Cobb,GA,Auction.com
,,Austell GA 30106,,,
,,,,,
568218,5/1/2018,4484 Lily Brooke Court ,Cobb,GA,
,,Powder Springs GA 30127,,,
,,,,,
550518,5/1/2018,2961 Hawk Court ,Cobb,GA,
,,Marietta GA 30067,,,
,,,,,
5400617,5/1/2018,6205 Arnall Court NW ,Cobb,GA,
,,Acworth GA 30101,,,
,,,,,
582518,5/1/2018,3020 Baleric Dr ,Cobb,GA,
,,Marietta GA 30067,,,
,,,,,
571118,5/1/2018,5718 Brookstone Walk ,Cobb,GA,Auction.com
,,Acworth GA 30101,,,
,,,,,
545318,5/1/2018,5093 Lakewood Way ,Cobb,GA,Auction.com
,,Powder Springs GA 30127,,,
,,,,,
561318,5/1/2018,705 Knox Springs Road ,Cobb,GA,
,,Austell GA 30168,,,
,,,,,
535815,5/1/2018,3551 Lindley Knoll ,Cobb,GA,Auction.com
,,Powder Springs GA 30127,,,
,,,,,
5384717,5/1/2018,3364 Hannah Ct ,Cobb,GA,
,,Powder Springs GA 30127,,,
,,,,,
584918,5/1/2018,2391 Ashton Woods Court ,Cobb,GA,Auction.com
,,Marietta GA 30068,,,
,,,,,
588418,5/1/2018,200 Oakridge Drive ,Cobb,GA,Auction.com
,,Marietta GA 30060,,,
,,,,,
594018,5/1/2018,2916 Montview Drive ,Cobb,GA,
,,Marietta GA 30060,,,
,,,,,
590418,5/1/2018,465 Ten Point Dr ,Coffee,GA,Auction.com
,,Douglas GA 31535,,,
,,,,,
525818,5/1/2018,300 Cannock Court ,Columbia,GA,Auction.com
,,Grovetown GA 30813,,,
,,,,,
5147115,5/1/2018,109 Long Creek Way ,Columbia,GA,Auction.com
,,Grovetown GA 30813,,,
,,,,,
5382017,5/1/2018,3319 Grove Landing Circle ,Columbia,GA,
,,Grovetown GA 30813,,,
,,,,,
5419217,5/1/2018,822 Jessica Ln ,Columbia,GA,
,,Grovetown GA 30813,,,
,,,,,
52202408,5/1/2018,36 Chelsea Lane ,Coweta,GA,
,,Grantville GA 30220,,,
,,,,,
5240017,5/1/2018,2610 Corinth Rd. ,Coweta,GA,
,,Newnan GA 30263,,,
,,,,,
575818,5/1/2018,230 Masters Drive ,Coweta,GA,Auction.com
,,Newnan GA 30265,,,
,,,,,
564818,5/1/2018,905 Austin Rd ,Coweta,GA,
,,Newnan GA 30263,,,
,,,,,
555118,5/1/2018,236 Midway Rd ,Coweta,GA,Auction.com
,,Newnan GA 30263,,,
,,,,,
568118,5/1/2018,236 Brianwood Drive ,Coweta,GA,
,,Newnan GA 30265,,,
,,,,,
5504307,5/1/2018,85 Carmel Road ,Coweta,GA,Auction.com
,,Senoia GA 30276,,,
,,,,,
5387217,5/1/2018,891 Girl Scout Road ,Crawford,GA,Auction.com
,,Lizella GA 31052,,,
,,,,,
598518,5/1/2018,185 Oak Ave ,Dade,GA,Auction.com
,,Trenton GA 30752,,,
,,,,,
5298617,5/1/2018,179 Dollar Drive ,Decatur,GA,
,,Bainbridge GA 39819,,,
,,,,,
